"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @repjohnlewis: My colleagues &amp; I have had enough. We are sitting-in on the House Floor until we get a vote to address gun violence. http…",FALSE,0,NA,2016-06-22 18:39:17,FALSE,NA,"745687620957548545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",10393,TRUE,FALSE,NA,NA
"The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJob https://t.co/W4TbswBwvS",FALSE,12234,NA,2016-06-22 17:31:07,FALSE,NA,"745670465327247363",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4390,FALSE,FALSE,NA,NA
"If you're one of the millions of Americans who believes Judge Garland should get a fair hearing, add your voice: https://t.co/51SBeDdTKl",FALSE,3470,NA,2016-06-22 15:16:17,FALSE,NA,"745636531604324352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1210,FALSE,FALSE,NA,NA
"Judge Merrick Garland just received the American Bar Association's highest rating: https://t.co/9ew2WSpFqd",FALSE,3629,NA,2016-06-21 22:02:41,FALSE,NA,"745376418381471744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1186,FALSE,FALSE,NA,NA
"Say you support decisive action to tackle climate change. https://t.co/S9gkxn0wpv #ActOnClimate",FALSE,1653,NA,2016-06-21 20:52:38,FALSE,NA,"745358789382017025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",464,FALSE,FALSE,NA,NA
"Clean energy is here to stay. https://t.co/meQoPVWXtg",FALSE,3290,NA,2016-06-21 19:47:25,FALSE,NA,"745342377796112384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1056,FALSE,FALSE,NA,NA
"""There's something sacred about this place."" —President Obama on Yosemite National Park https://t.co/BOsfJ0C9W7",FALSE,5263,NA,2016-06-21 17:45:49,FALSE,NA,"745311778502914048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1372,FALSE,FALSE,NA,NA
"RT @POTUS: Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American peo…",FALSE,0,NA,2016-06-21 15:46:50,FALSE,NA,"745281834804617216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",59182,TRUE,FALSE,NA,NA
"Staying informed is too important leave to chance. Join the @OFA Truth Team today: https://t.co/ltq6xPBNfI https://t.co/6FQZXGLTHA",FALSE,2315,NA,2016-06-20 19:29:42,FALSE,NA,"744975532891136000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",513,FALSE,FALSE,NA,NA
"Join @vj44 on a conference call to discuss efforts we can take to help reduce gun violence. https://t.co/AzL9CkYA7z",FALSE,1823,NA,2016-06-20 17:09:07,FALSE,NA,"744940151231549440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",470,FALSE,FALSE,NA,NA
"Take a look at President Obama's interview with @NatGeo on national parks, climate change and more. https://t.co/xtbFt2XMHI",FALSE,2547,NA,2016-06-20 16:09:09,FALSE,NA,"744925060721348609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",707,FALSE,FALSE,NA,NA
"""To me, fatherhood means being there."" —President Obama https://t.co/rL6RROGvQg",FALSE,6379,NA,2016-06-19 17:59:32,FALSE,NA,"744590453840969729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1867,FALSE,FALSE,NA,NA
"Happy Father's Day to all the dads out there. https://t.co/okqSRnQk6n",FALSE,42563,NA,2016-06-19 16:49:17,FALSE,NA,"744572774400692224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",10891,FALSE,FALSE,NA,NA
"In the weekly address, the President talks about setting examples for children in light of tragedies like Orlando. https://t.co/B1k1FHYR76",FALSE,3008,NA,2016-06-18 23:28:31,FALSE,NA,"744310856331198464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",760,FALSE,FALSE,NA,NA
"RT @WhiteHouse: ""These parks belong to all of us. This planet belongs to all of us. It’s the only one we’ve got"" —@POTUS in Yosemite https:…",FALSE,0,NA,2016-06-18 19:28:58,FALSE,NA,"744250571465629696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2848,TRUE,FALSE,NA,NA
"President Obama has taken unprecedented steps to protect our land and water for future generations. https://t.co/D5PNr4itC5",FALSE,20175,NA,2016-06-18 15:31:18,FALSE,NA,"744190760904450053",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4869,FALSE,FALSE,NA,NA
"This week, people all over the world came together to stand with the LGBT community—take a look: https://t.co/YyZsmZOpUZ",FALSE,6088,NA,2016-06-17 21:07:37,FALSE,NA,"743913011975454720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1944,FALSE,FALSE,NA,NA
"RT @VP: Taking steps to reduce gun violence worth doing if it could save one life. But it could save far more. Finish this. https://t.co/P7…",FALSE,0,NA,2016-06-17 18:23:03,FALSE,NA,"743871594959896576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1624,TRUE,FALSE,NA,NA
"RT @WhiteHouse: Today @POTUS &amp; @VP visited Orlando. Watch the President give remarks after meeting with the families of the victims: https:…",FALSE,0,NA,2016-06-17 01:41:07,FALSE,NA,"743619451589898240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1214,TRUE,FALSE,NA,NA
"#OrlandoUnited https://t.co/ixCxMZzGH2",FALSE,16358,NA,2016-06-13 16:52:45,FALSE,NA,"742399319773319168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",7286,FALSE,FALSE,NA,NA
"RT @WhiteHouse: ""In the face of hate and violence, we will love one another. We will not give into fear."" —@POTUS https://t.co/i7fOS38GzH",FALSE,0,NA,2016-06-12 18:36:50,FALSE,NA,"742063124597997568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",7883,TRUE,FALSE,NA,NA
"RT @WhiteHouse: At 1:30pm ET, @POTUS will deliver a statement on the tragic shooting in #Orlando. Watch live: https://t.co/k6QWAbrHAh",FALSE,0,NA,2016-06-12 17:17:19,FALSE,NA,"742043113078677504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2189,TRUE,FALSE,NA,NA
"""Minds open. Hearts change. America shifts."" —President Obama #Pride2016 
https://t.co/JJSBJW5UEb",FALSE,32714,NA,2016-06-10 20:56:53,FALSE,NA,"741373595306360832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",16533,FALSE,FALSE,NA,NA
"Today, #LoveIsLove in all 50 states. But millions of Americans are still fighting to end discrimination—join them: https://t.co/07hwYLJOy8",FALSE,11340,NA,2016-06-10 19:53:24,FALSE,NA,"741357619089149952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5239,FALSE,FALSE,NA,NA
"This is how you Slow Jam the News: https://t.co/bToPKW4UCM #POTUSonFallon",FALSE,3881,NA,2016-06-10 17:47:53,FALSE,NA,"741326032247083008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1460,FALSE,FALSE,NA,NA
"RT @FallonTonight: .@POTUS and @jimmyfallon Slow Jam the News https://t.co/51BDe8zaca #POTUSonFallon #FallonTonight https://t.co/S64AtoY0tJ",FALSE,0,NA,2016-06-10 16:25:15,FALSE,NA,"741305234379673600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1656,TRUE,FALSE,NA,NA
"Watch President Obama Slow Jam the News on @FallonTonight at 11:35 p.m. ET. #POTUSonFallon https://t.co/RuwpGwbTSA",FALSE,7781,NA,2016-06-10 00:43:05,FALSE,NA,"741068131347660801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1556,FALSE,FALSE,NA,NA
"Be proud of how far we've come—and continue to push for progress. #LoveIsLove https://t.co/ApzHdiiO14",FALSE,14835,NA,2016-06-08 21:31:03,FALSE,NA,"740657416337924096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5613,FALSE,FALSE,NA,NA
"Senate leaders' refusal to give Judge Garland a fair hearing is pure politics. #DoYourJob https://t.co/8rzLIBigzM",FALSE,10322,NA,2016-06-07 21:57:06,FALSE,NA,"740301586195349505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3723,FALSE,FALSE,NA,NA
"Your support for a fair hearing and timely up-or-down vote to fill the vacancy on the Supreme Court matters: https://t.co/qfpOoUefet",FALSE,2901,NA,2016-06-07 20:52:52,FALSE,NA,"740285418604658688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",937,FALSE,FALSE,NA,NA
"Senate leaders' politicization of the Supreme Court is ""unconscionable."" https://t.co/f92L5TbGSR #DoYourJob",FALSE,2034,NA,2016-06-07 18:33:03,FALSE,NA,"740250235104940032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",654,FALSE,FALSE,NA,NA
"Love looks good on you. Wear it with pride: https://t.co/LlWSvS4uBE #LoveIsLove https://t.co/g5WjqYQvHq",FALSE,2267,NA,2016-06-07 16:58:40,FALSE,NA,"740226482383917056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",564,FALSE,FALSE,NA,NA
"This month and every month. #LoveIsLove https://t.co/L3kRhhRxA4",FALSE,15461,NA,2016-06-07 15:24:30,FALSE,NA,"740202784457252865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6776,FALSE,FALSE,NA,NA
"Unemployment rate <U+2B07>
Federal deficit <U+2B07>
Uninsured rate <U+2B07> https://t.co/SGZTb0ZBf3",FALSE,7894,NA,2016-06-06 21:46:16,FALSE,NA,"739936468127342594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2554,FALSE,FALSE,NA,NA
"Watch as President Obama tackles four common myths about our economy. https://t.co/9DdBoFj9y2",FALSE,4114,NA,2016-06-06 19:09:53,FALSE,NA,"739897112960323584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1589,FALSE,FALSE,NA,NA
"Former Energy Secretary @GovRichardson: Why the #TPP will make a difference in fighting climate change. https://t.co/AuWKEGJIGW",FALSE,1732,NA,2016-06-06 17:00:27,FALSE,NA,"739864542142988288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",382,FALSE,FALSE,NA,NA
"RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us: https://t.co/kMuWTuXTdb #StateOfWomen
https://t.co/m…",FALSE,0,NA,2016-06-06 15:32:03,FALSE,NA,"739842295973957633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",14971,TRUE,FALSE,NA,NA
"""We pray that the greatest fighter of them all finally rests in peace."" —President Obama #RIPMuhammadAli",FALSE,22107,NA,2016-06-04 15:41:59,FALSE,NA,"739120021297893376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",8335,FALSE,FALSE,NA,NA
"The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/j8T9Vqlffe",FALSE,2402,NA,2016-06-03 20:45:16,FALSE,NA,"738833955093286913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",757,FALSE,FALSE,NA,NA
"It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob https://t.co/oKSLU2ADQi",FALSE,5570,NA,2016-06-03 19:38:47,FALSE,NA,"738817224375304192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1733,FALSE,FALSE,NA,NA
"Make sure you have all the facts—sign up to be part of the @OFA Truth Team. https://t.co/WozNFfFzW2 https://t.co/FrHVjmzd62",FALSE,1676,NA,2016-06-03 17:35:34,FALSE,NA,"738786217022488576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",429,FALSE,FALSE,NA,NA
"This is the largest annual global increase in renewable power capacity—ever: https://t.co/9Eha0d5gbb #ActOnClimate",FALSE,1818,NA,2016-06-03 15:57:34,FALSE,NA,"738761552820469761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",511,FALSE,FALSE,NA,NA
"Watch: This is why people across the country have decided to #WearOrange today. https://t.co/IUguOJg2Zk",FALSE,3580,NA,2016-06-02 23:30:24,FALSE,NA,"738513124702068736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1561,FALSE,FALSE,NA,NA
"Gun violence takes too many lives in our country. Congress must do something about it—add your name if you agree: https://t.co/H8Yh77Somm",FALSE,3609,NA,2016-06-02 22:31:43,FALSE,NA,"738498356352159745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1419,FALSE,FALSE,NA,NA
"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange https://t.co/VplJtSGMaU",FALSE,6486,NA,2016-06-02 21:24:29,FALSE,NA,"738481437393854464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2723,FALSE,FALSE,NA,NA
"The noise around gun violence is loud.
But we can be louder.
#WearOrange https://t.co/lYA8JEFhvg",FALSE,4437,NA,2016-06-02 20:09:40,FALSE,NA,"738462607141568514",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2056,FALSE,FALSE,NA,NA
"Join the thousands of people calling on Congress to do something about gun violence—add your name: https://t.co/M0QQvNiYdj #WearOrange",FALSE,3713,NA,2016-06-02 18:08:12,FALSE,NA,"738432041486667776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1482,FALSE,FALSE,NA,NA
"Gun violence takes far too many lives in America. Congress needs to act. #WearOrange https://t.co/TYqb1fklcu",FALSE,7912,NA,2016-06-02 16:53:25,FALSE,NA,"738413221179072512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3237,FALSE,FALSE,NA,NA
"RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again.…",FALSE,0,NA,2016-06-02 15:34:25,FALSE,NA,"738393341243445248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",16673,TRUE,FALSE,NA,NA
"LAST CHANCE: Keep calm and enter before the midnight deadline. https://t.co/GRHmsl26Hd https://t.co/RJxiN938k8",FALSE,1344,NA,2016-06-01 23:47:34,FALSE,NA,"738155058177576960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",368,FALSE,FALSE,NA,NA
"RT @Everytown: June 2 is almost here!

How are you going to #WearOrange tomorrow? https://t.co/1y3ILsqdcu",FALSE,0,NA,2016-06-01 23:05:58,FALSE,NA,"738144587122802690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",254,TRUE,FALSE,NA,NA
"Speak out against gun violence—#WearOrange tomorrow. https://t.co/IUguOJg2Zk",FALSE,4770,NA,2016-06-01 22:04:31,FALSE,NA,"738129124410032128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3268,FALSE,FALSE,NA,NA
"Don't miss your chance to meet President Obama this summer. Enter before tonight's deadline: https://t.co/GLFCABWEuq",FALSE,1241,NA,2016-06-01 21:08:12,FALSE,NA,"738114951139581952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",386,FALSE,FALSE,NA,NA
"RT @WhiteHouse: “Our deficits haven’t grown these past seven and a half years; we’ve cut them by almost 75%.” —@POTUS https://t.co/k24EI0FG…",FALSE,0,NA,2016-06-01 20:20:36,FALSE,NA,"738102973201448961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1102,TRUE,FALSE,NA,NA
"This is progress—but there's still more work to do to make sure our economy works for everybody. https://t.co/Gm8wvx0Gan",FALSE,7438,NA,2016-06-01 19:53:06,FALSE,NA,"738096049798021120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2656,FALSE,FALSE,NA,NA
"LIVE: President Obama is speaking in Elkhart, Indiana, highlighting America's economic progress. https://t.co/x8XPvevF8e",FALSE,1150,NA,2016-06-01 19:31:15,FALSE,NA,"738090552244109312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",372,FALSE,FALSE,NA,NA
"Tune in at 3:25 p.m. ET to watch President Obama speak in Elkhart, Indiana—seven years after his first visit. https://t.co/ams2ipvolb",FALSE,1024,NA,2016-06-01 18:33:43,FALSE,NA,"738076075037741057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",339,FALSE,FALSE,NA,NA
"""Make the choice to do some good in the world."" Watch Judge Garland speak to high school seniors at his alma mater: https://t.co/lkiWqSFra7",FALSE,1980,NA,2016-06-01 16:37:00,FALSE,NA,"738046701609488386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",663,FALSE,FALSE,NA,NA
"You don't want to miss out on this opportunity—enter now before tonight's deadline. https://t.co/ZgquwBCiow https://t.co/VpuEcqR86Z",FALSE,2456,NA,2016-06-01 15:19:16,FALSE,NA,"738027139178455040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",573,FALSE,FALSE,NA,NA
"Suit up—enter for a chance to meet President Obama before the deadline. https://t.co/5WQWYBGrAJ https://t.co/I79QxFVYGF",FALSE,2721,NA,2016-05-31 22:23:52,FALSE,NA,"737771604805963776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",587,FALSE,FALSE,NA,NA
"The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI",FALSE,1964,NA,2016-05-31 20:12:18,FALSE,NA,"737738496807337984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",682,FALSE,FALSE,NA,NA
"Because some Senate leaders won't do their jobs, the Supreme Court can't fully do its job. #DoYourJob https://t.co/gxXi7wCfg0",FALSE,10528,NA,2016-05-31 16:51:40,FALSE,NA,"737688004509065219",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3894,FALSE,FALSE,NA,NA
"Share a laugh with President Obama—enter now for your chance. https://t.co/pZ4bvOtFVx https://t.co/JkBo1fVrJ0",FALSE,1582,NA,2016-05-31 15:21:39,FALSE,NA,"737665350532136961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",446,FALSE,FALSE,NA,NA
"""Today, and every day, let us remember the servicemen and women we have lost."" —President Obama https://t.co/x1lQbyFr2M",FALSE,20086,NA,2016-05-30 18:21:05,FALSE,NA,"737348118753255424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6020,FALSE,FALSE,NA,NA
"""This Memorial weekend, I hope you’ll join me in acts of remembrance."" —President Obama https://t.co/UxDZMDjMdu",FALSE,4581,NA,2016-05-30 14:36:19,FALSE,NA,"737291556080717824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1184,FALSE,FALSE,NA,NA
"RT @SCOTUSnom: It's graduation day at Niles West High School! Watch Judge Garland speak live at 1pm ET: https://t.co/ta4ag8A0Ci https://t.c…",FALSE,0,NA,2016-05-29 16:47:23,FALSE,NA,"736962149994647552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",314,TRUE,FALSE,NA,NA
"A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e",FALSE,2911,NA,2016-05-27 21:26:49,FALSE,NA,"736307695272103937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",884,FALSE,FALSE,NA,NA
"Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko",FALSE,1993,NA,2016-05-27 18:28:53,FALSE,NA,"736262918979747840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",561,FALSE,FALSE,NA,NA
"Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI",FALSE,4765,NA,2016-05-27 15:53:24,FALSE,NA,"736223791156764672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1379,FALSE,FALSE,NA,NA
"Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j",FALSE,2160,NA,2016-05-26 20:14:33,FALSE,NA,"735927121575444480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",706,FALSE,FALSE,NA,NA
"Judge Garland:

Independent mind <U+2713>
Highly qualified <U+2713>
Has had bipartisan support <U+2713>

Senate leaders: #DoYourJob https://t.co/r2egTausVA",FALSE,5920,NA,2016-05-26 18:37:37,FALSE,NA,"735902728258342913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2124,FALSE,FALSE,NA,NA
"Tell your friends you fist bumped President Obama—enter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6",FALSE,2862,NA,2016-05-26 15:50:52,FALSE,NA,"735860765530329089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",686,FALSE,FALSE,NA,NA
"Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd",FALSE,9558,NA,2016-05-25 22:25:29,FALSE,NA,"735597684149489665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4917,FALSE,FALSE,NA,NA
"Senate leaders need to stop obstructing our Supreme Court—add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob",FALSE,1605,NA,2016-05-25 19:14:34,FALSE,NA,"735549639714181120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",539,FALSE,FALSE,NA,NA
"Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg",FALSE,7074,NA,2016-05-25 18:07:30,FALSE,NA,"735532761629360128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2757,FALSE,FALSE,NA,NA
"Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN",FALSE,5680,NA,2016-05-25 16:06:55,FALSE,NA,"735502414699102208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1156,FALSE,FALSE,NA,NA
"If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII",FALSE,1981,NA,2016-05-24 21:47:38,FALSE,NA,"735225772537872386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",588,FALSE,FALSE,NA,NA
"Don't pass this up—enter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i",FALSE,1282,NA,2016-05-24 20:20:44,FALSE,NA,"735203904208543744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",308,FALSE,FALSE,NA,NA
"""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob",FALSE,1519,NA,2016-05-24 18:29:32,FALSE,NA,"735175917052383232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",475,FALSE,FALSE,NA,NA
"Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9",FALSE,2852,NA,2016-05-24 17:08:59,FALSE,NA,"735155647021359104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",646,FALSE,FALSE,NA,NA
"Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA",FALSE,5225,NA,2016-05-24 15:58:14,FALSE,NA,"735137844021190657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1781,FALSE,FALSE,NA,NA
"You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF",FALSE,2413,NA,2016-05-23 20:08:18,FALSE,NA,"734838386041593856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",475,FALSE,FALSE,NA,NA
"Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii",FALSE,1652,NA,2016-05-23 17:17:49,FALSE,NA,"734795481675534337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",508,FALSE,FALSE,NA,NA
"President Obama did his job, now it's time for the Senate to fulfill its duties—say you agree: https://t.co/JIdKOhTXci #DoYourJob",FALSE,2513,NA,2016-05-23 15:47:13,FALSE,NA,"734772683880210433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",798,FALSE,FALSE,NA,NA
"On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy",FALSE,11249,NA,2016-05-22 22:18:37,FALSE,NA,"734508795271905281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5159,FALSE,FALSE,NA,NA
"""This week my administration took a step to help more workers get the overtime pay they’ve earned."" —President Obama https://t.co/w7ytjIKedL",FALSE,4822,NA,2016-05-21 23:40:38,FALSE,NA,"734167046037082112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1243,FALSE,FALSE,NA,NA
"In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL",FALSE,2238,NA,2016-05-21 15:08:29,FALSE,NA,"734038160070545408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",512,FALSE,FALSE,NA,NA
"This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1",FALSE,2179,NA,2016-05-20 21:35:45,FALSE,NA,"733773228800270336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",496,FALSE,FALSE,NA,NA
"Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob",FALSE,2132,NA,2016-05-20 20:51:34,FALSE,NA,"733762109624963073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",698,FALSE,FALSE,NA,NA
